timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1509649058.5627105,Wave Hands,wavehands,31.691988229751587,False,0,0,0,-99105
1509649062.5701604,Wave Hands,wavehands,35.69943809509277,False,0,0,0,-99105
1509649063.5735617,Wave Hands,wavehands,36.702839374542236,False,0,0,0,-99105
1509649067.582314,Wave Hands,wavehands,40.711591720581055,False,0,0,0,-99105
1509649068.584482,Wave Hands,wavehands,41.713759660720825,False,0,0,0,-99105
1509649070.5888395,Wave Hands,wavehands,43.718117237091064,False,0,0,0,-99105
1509649074.5950515,Wave Hands,wavehands,47.724329233169556,False,0,0,0,-99105
1509649075.7013578,Wave Hands,wavehands,48.83063554763794,False,0,0,0,-99105
1509649079.6072893,Wave Hands,wavehands,52.73656702041626,False,0,0,0,-99105
1509649080.6097383,Wave Hands,wavehands,53.73901605606079,False,0,0,0,-99105
1509649084.616885,Wave Hands,wavehands,57.74616265296936,False,0,0,0,-99105
1509649086.6203244,Wave Hands,wavehands,59.74960207939148,False,0,0,0,-99105
1509649087.6782448,Wave Hands,sidestep,0.8000781536102295,False,0,0,0,-99105
1509649091.7468836,Wave Hands,sidestep,4.8687169551849365,False,0,0,0,-99105
1509649092.6347816,Wave Hands,sidestep,5.756614923477173,False,0,0,0,-99105
1509649094.7491245,Wave Hands,sidestep,7.870957851409912,False,0,0,0,-99105
1509649096.6501005,Wave Hands,sidestep,9.771933794021606,False,0,0,0,-99105
1509649100.732612,Wave Hands,sidestep,13.854445219039917,False,0,0,0,-99105
1509649101.7550867,Wave Hands,sidestep,14.876919984817505,False,0,0,0,-99105
1509649103.6573288,Wave Hands,sidestep,16.779162168502808,False,0,0,0,-99105
1509649107.665612,Wave Hands,sidestep,20.787445306777954,False,0,0,0,-99105
1509649109.670226,Wave Hands,sidestep,22.792059421539307,False,0,0,0,-99105
1509649112.8117483,Wave Hands,sidestep,25.933581590652466,False,0,0,0,-99105
1509649113.6918976,Wave Hands,sidestep,26.8137309551239,False,0,0,0,-99105
1509649115.68661,Wave Hands,sidestep,28.808443307876587,False,0,0,0,-99105
1509649119.6955183,Wave Hands,sidestep,32.81735157966614,False,0,0,0,-99105
1509649121.7551644,Wave Hands,sidestep,34.87699770927429,False,0,0,0,-99105
1509649123.7021015,Wave Hands,sidestep,36.82393479347229,False,0,0,0,-99105
1509649126.7882104,Wave Hands,sidestep,39.910043716430664,False,0,0,0,-99105
1509649128.7165265,Wave Hands,sidestep,41.83835983276367,False,0,0,0,-99105
1509649129.7311523,Wave Hands,sidestep,42.85298562049866,False,0,0,0,-99105
1509649133.7286696,Wave Hands,sidestep,46.85050296783447,False,0,0,0,-99105
1509649135.8322392,Wave Hands,sidestep,48.95407247543335,False,0,0,0,-99105
1509649138.7432852,Wave Hands,sidestep,51.86511850357056,False,0,0,0,-99105
1509649140.747612,Wave Hands,sidestep,53.86944532394409,False,0,0,0,-99105
1509649142.7502515,Wave Hands,sidestep,55.872084856033325,False,0,0,0,-99105
1509649144.7532678,Wave Hands,sidestep,57.87510108947754,False,0,0,0,-99105
1509649147.7906873,Wave Hands,jumping,0.8909034729003906,False,0,0,0,-99105
1509649148.7675304,Wave Hands,jumping,1.8677465915679932,False,0,0,0,-99105
1509649150.8361285,Wave Hands,jumping,3.936344623565674,False,0,0,0,-99105
1509649154.8557897,Wave Hands,jumping,7.956005811691284,False,0,0,0,-99105
1509649155.7809923,Wave Hands,jumping,8.881208419799805,False,0,0,0,-99105
1509649157.7877731,Wave Hands,jumping,10.887989282608032,False,0,0,0,-99105
1509649417.28344,Neutral,jumping,30.34047555923462,False,6,0,0,2025
1509649419.2881634,Neutral,jumping,32.3451988697052,False,6,0,0,3198
1509649422.3035102,Neutral,jumping,35.36054563522339,False,5,0,0,3760
1509649424.3084025,Bus Driver,jumping,37.36543798446655,False,6,0,0,4311
1509649427.3468862,Bus Driver,jumping,40.403921604156494,False,5,0,0,4886
1509649429.3305635,Neutral,jumping,42.38759899139404,False,5,0,0,6111
1509649431.3359315,Neutral,jumping,44.392966985702515,False,6,0,0,6646
1509649434.409767,Neutral,jumping,47.46680235862732,False,5,0,0,7180
1509649436.3484864,Neutral,jumping,49.405521869659424,False,5,0,0,7721
1509649439.3658397,Neutral,jumping,52.42287516593933,False,6,0,0,8342
1509649441.3715835,Neutral,jumping,54.42861890792847,False,6,0,0,9621
1509649444.379126,Neutral,jumping,57.436161518096924,False,5,0,0,10215
1509649446.4688888,Neutral,jumping,59.52592420578003,False,5,0,0,10787
1509649449.3920817,Neutral,windowcleaning,2.4332644939422607,False,5,0,0,11379
1509649451.415922,Bus Driver,windowcleaning,4.457104682922363,False,6,0,0,12757
1509649454.4069178,Bus Driver,windowcleaning,7.448100566864014,False,5,0,0,13376
1509649456.5431507,Bus Driver,windowcleaning,9.584333419799805,False,6,0,0,13976
1509649459.418962,Bus Driver,windowcleaning,12.460144758224487,False,5,0,0,14638
1509649461.4225929,Neutral,windowcleaning,14.463775634765625,False,5,0,0,15258
1509649464.5188637,Neutral,windowcleaning,17.560046434402466,False,6,0,0,16741
1509649466.4327283,Neutral,windowcleaning,19.47391104698181,False,6,0,0,17388
1509649469.4390857,Neutral,windowcleaning,22.480268478393555,False,5,0,0,18069
1509649471.4487448,Bus Driver,windowcleaning,24.489927530288696,False,5,0,0,18753
1509649473.4514108,Bus Driver,windowcleaning,26.49259352684021,False,5,0,0,19445
1509649476.4652457,Bus Driver,windowcleaning,29.506428480148315,False,6,0,0,21051
1509649478.4695504,Bus Driver,windowcleaning,31.510733127593994,False,5,0,0,21787
1509649481.4823632,Bus Driver,windowcleaning,34.52354598045349,False,5,0,0,22500
1509649483.4905965,Bus Driver,windowcleaning,36.531779289245605,False,6,0,0,23218
1509649486.5347025,Bus Driver,windowcleaning,39.57588529586792,False,5,0,0,24918
1509649488.4989297,Bus Driver,windowcleaning,41.54011249542236,False,5,0,0,25659
1509649491.5081117,Bus Driver,windowcleaning,44.54929447174072,False,5,0,0,26425
1509649493.5996354,Neutral,windowcleaning,46.64081811904907,False,5,0,0,27172
1509649496.5203826,Neutral,windowcleaning,49.56156539916992,False,5,0,0,27960
1509649498.5217004,Neutral,windowcleaning,51.562883138656616,False,5,0,0,29755
1509649501.631377,Neutral,windowcleaning,54.67255973815918,False,6,0,0,30444
1509649503.5373356,Neutral,windowcleaning,56.57851839065552,False,5,0,0,31227
1509649506.542669,Neutral,windowcleaning,59.58385181427002,False,5,0,0,32035
1509650149.6207516,Neutral,jumpingjack,42.51127314567566,False,1,0,0,13
1509650150.633107,Neutral,jumpingjack,43.52362847328186,False,0,0,0,18
1509650152.6374886,Neutral,jumpingjack,45.52801012992859,False,0,0,0,33
1509650155.6629763,Bus Driver,jumpingjack,48.55349779129028,False,0,0,0,38
1509650157.6739538,Bus Driver,jumpingjack,50.564475297927856,False,0,0,0,43
1509650160.6697521,Bus Driver,jumpingjack,53.56027364730835,False,0,0,0,77
1509650162.6741745,Bus Driver,jumpingjack,55.564696073532104,False,0,0,0,99
1509650164.739578,Bus Driver,jumpingjack,57.6300995349884,False,0,0,0,124
1509650167.807117,Bus Driver,jumping,0.6874256134033203,False,1,0,0,137
1509650169.6920342,Bus Driver,jumping,2.572342872619629,False,1,0,0,154
1509650172.728199,Bus Driver,jumping,5.6085076332092285,False,0,0,0,164
1509650174.7102523,Bus Driver,jumping,7.5905609130859375,False,1,0,0,178
1509650177.7153857,Bus Driver,jumping,10.595694303512573,False,0,0,0,207
1509650179.7253823,Bus Driver,jumping,12.605690956115723,False,0,0,0,221
1509650182.0179455,Bus Driver,jumping,14.898254156112671,False,0,0,0,237
1509650184.7327514,Bus Driver,jumping,17.613059997558594,False,1,0,0,277
1509650186.854012,Bus Driver,jumping,19.734320640563965,False,3,0,0,371
1509650189.7751405,Bus Driver,jumping,22.655449151992798,False,1,0,0,566
1509650191.8157382,Neutral,jumping,24.696046829223633,False,2,0,0,649
1509650194.8479433,Neutral,jumping,27.728251934051514,False,0,0,0,725
1509650196.7973893,Neutral,jumping,29.677697896957397,False,1,0,0,798
1509650199.8105984,Neutral,jumping,32.69090700149536,False,2,0,0,881
1509650201.909578,Neutral,jumping,34.789886713027954,False,2,0,0,1057
1509650204.8297536,Neutral,jumping,37.71006226539612,False,2,0,0,1130
1509650206.8414907,Neutral,jumping,39.72179937362671,False,2,0,0,1206
1509650209.8379278,Neutral,jumping,42.718236446380615,False,0,0,0,1285
1509650211.8440683,Neutral,jumping,44.724376916885376,False,3,0,0,1533
1509650213.890132,Neutral,jumping,46.77044057846069,False,4,0,0,1678
1509650216.9776535,Neutral,jumping,49.857962131500244,False,2,0,0,1803
1509650218.8589852,Neutral,jumping,51.739293813705444,False,2,0,0,1886
1509650221.878249,Neutral,jumping,54.75855755805969,False,2,0,0,2011
1509650223.8702893,Neutral,jumping,56.75059795379639,False,3,0,0,2383
1509650226.8763697,Neutral,jumping,59.756678342819214,False,2,0,0,2517
1509650228.8808255,Neutral,frontback,1.7518577575683594,False,0,0,0,2625
1509650231.8897333,Neutral,frontback,4.760765552520752,False,2,0,0,2740
1509650233.8992114,Neutral,frontback,6.7702436447143555,False,1,0,0,2845
1509650236.0103939,Neutral,frontback,8.881426095962524,False,1,0,0,3132
1509650238.9094543,Neutral,frontback,11.780486583709717,False,3,0,0,3254
1509650864.8168163,Front & Back,jumpingjack,37.557284116744995,False,0,0,0,363269
1509650865.8241491,Front & Back,jumpingjack,38.56461691856384,False,0,0,0,363835
1509650866.921846,Front & Back,jumpingjack,39.66231369972229,False,1,0,0,364336
1509650868.8472347,Front & Back,jumpingjack,41.58770251274109,False,1,0,0,367023
1509650870.8576334,Front & Back,jumpingjack,43.5981011390686,False,0,0,0,368054
1509650872.8643239,Front & Back,jumpingjack,45.60479164123535,False,0,0,0,368860
1509650874.936207,Front & Back,jumpingjack,47.67667484283447,False,0,0,0,369793
1509650876.8854616,Front & Back,jumpingjack,49.62592935562134,False,1,0,0,370960
1509650878.8943129,Front & Back,jumpingjack,51.63478064537048,False,1,0,0,373609
1509650880.8984656,Front & Back,jumpingjack,53.638933420181274,False,3,0,0,374909
1509650882.9027524,Front & Back,jumpingjack,55.64322018623352,False,0,0,0,376187
1509650885.0258925,Front & Back,jumpingjack,57.76636028289795,False,0,0,0,377038
1509650886.9118211,Front & Back,jumpingjack,59.65228891372681,False,2,0,0,379183
1509650888.9171116,Front & Back,frontback,1.6364161968231201,False,3,0,0,382229
1509650890.9248672,Front & Back,frontback,3.644171714782715,False,2,0,0,385240
1509650893.9438448,Front & Back,frontback,6.663149356842041,False,2,0,0,387285
1509650895.9478812,Front & Back,frontback,8.66718578338623,False,2,0,0,388595
1509650897.9535565,Front & Back,frontback,10.672861099243164,False,0,0,0,390482
1509650899.96301,Front & Back,frontback,12.68231463432312,False,0,0,0,391077
1509650902.072341,Front & Back,frontback,14.791645526885986,False,2,0,0,393956
1509650904.0760834,Front & Back,frontback,16.795387983322144,False,3,0,0,396923
1509650905.9735572,Front & Back,frontback,18.692861795425415,False,3,0,0,399548
1509650908.067868,Front & Back,frontback,20.787172555923462,False,2,0,0,404767
1509650909.9872906,Front & Back,frontback,22.706595182418823,False,0,0,0,406677
1509650912.1315496,Front & Back,frontback,24.85085415840149,False,3,0,0,407696
1509650913.9990351,Front & Back,frontback,26.718339681625366,False,3,0,0,409334
1509650916.0568047,Front & Back,frontback,28.776109218597412,False,0,0,0,410709
1509650918.0077202,Front & Back,frontback,30.727024793624878,False,1,0,0,413821
1509650920.0123165,Front & Back,frontback,32.7316210269928,False,0,0,0,414427
1509650923.121436,Front & Back,frontback,35.84074068069458,False,0,0,0,414978
1509650925.0261133,Front & Back,frontback,37.74541783332825,False,0,0,0,415805
1509650927.1128054,Front & Back,frontback,39.8321099281311,False,3,0,0,417721
1509650929.034982,Front & Back,frontback,41.75428652763367,False,3,0,0,425526
1509650931.0405972,Front & Back,frontback,43.75990176200867,False,3,0,0,429060
1509650933.0462418,Front & Back,frontback,45.7655463218689,False,3,0,0,432676
1509650935.1012516,Front & Back,frontback,47.82055616378784,False,3,0,0,436247
1509650937.0556278,Front & Back,frontback,49.77493238449097,False,3,0,0,443669
1509650939.0659332,Front & Back,frontback,51.78523778915405,False,1,0,0,446208
1509650941.0710824,Front & Back,frontback,53.79038691520691,False,0,0,0,447640
1509650943.088178,Front & Back,frontback,55.80748248100281,False,1,0,0,448270
1509650945.125983,Front & Back,frontback,57.845287561416626,False,0,0,0,449341
1509650947.0892687,Front & Back,frontback,59.8085732460022,False,0,0,0,451162
1509650949.0937605,Front & Back,turnclap,1.8068974018096924,False,1,0,0,451942
1509650951.1000404,Front & Back,turnclap,3.8131773471832275,False,0,0,0,452841
1509652866.5357969,Neutral,jumping,23.318257808685303,False,3,0,0,3791
1509652867.621739,Neutral,jumping,24.404199838638306,False,5,0,0,6624
1509652868.5415685,Neutral,jumping,25.324029445648193,False,2,0,0,7439
1509652869.538367,Neutral,jumping,26.320827960968018,False,4,0,0,8047
1509652870.544364,Neutral,jumping,27.32682490348816,False,5,0,0,9088
1509652871.548482,Neutral,jumping,28.3309428691864,False,1,0,0,9982
1509652873.5633183,Neutral,jumping,30.345779180526733,False,3,0,0,10852
1509652874.5582583,Neutral,jumping,31.34071922302246,False,2,0,0,12711
1509652875.605391,Neutral,jumping,32.38785195350647,False,2,0,0,13418
1509652876.5758564,Neutral,jumping,33.358317375183105,False,2,0,0,14131
1509652877.5671747,Neutral,jumping,34.3496356010437,False,2,0,0,15024
1509652878.6798096,Neutral,jumping,35.46227049827576,False,5,0,0,17678
1509652879.5792978,Neutral,jumping,36.36175870895386,False,4,0,0,18740
1509652880.5826445,Neutral,jumping,37.365105390548706,False,4,0,0,19928
1509652881.6057394,Neutral,jumping,38.38820028305054,False,3,0,0,20974
1509652882.589394,Neutral,jumping,39.37185502052307,False,2,0,0,21916
1509652883.5991843,Neutral,jumping,40.38164520263672,False,4,0,0,24323
1509652886.6682148,Front & Back,jumping,43.45067572593689,False,3,0,0,25305
1509652887.61476,Front & Back,jumping,44.397220849990845,False,3,0,0,25903
1509652889.6397142,Front & Back,jumping,46.42217516899109,False,5,0,0,26722
1509652890.632518,Front & Back,jumping,47.414978981018066,False,2,0,0,27716
1509652891.6793263,Bus Driver,jumping,48.46178722381592,False,5,0,0,29237
1509652892.649923,Bus Driver,jumping,49.43238401412964,False,3,0,0,32097
1509652893.7344565,Bus Driver,jumping,50.51691746711731,False,2,0,0,34675
1509652894.660736,Bus Driver,jumping,51.44319701194763,False,5,0,0,35324
1509652895.6637726,Bus Driver,jumping,52.44623351097107,False,3,0,0,37672
1509652896.6695626,Bus Driver,jumping,53.45202350616455,False,2,0,0,38399
1509652897.7379098,Bus Driver,jumping,54.52037072181702,False,2,0,0,39280
1509652898.6787713,Bus Driver,jumping,55.46123218536377,False,3,0,0,40236
1509652899.6812172,Bus Driver,jumping,56.46367812156677,False,3,0,0,41179
1509652901.7490485,Bus Driver,jumping,58.53150939941406,False,4,0,0,43410
1509652902.7005363,Wave Hands,jumping,59.48299717903137,False,2,0,0,44361
1509652903.7007556,Bus Driver,windowcleaning,0.48122358322143555,False,5,0,0,45716
1509652904.7921004,Bus Driver,windowcleaning,1.572568416595459,False,3,0,0,46873
1509652905.7144175,Bus Driver,windowcleaning,2.4948854446411133,False,3,0,0,47871
1509652906.7279663,Bus Driver,windowcleaning,3.508434295654297,False,2,0,0,50043
1509652907.724405,Bus Driver,windowcleaning,4.504873037338257,False,3,0,0,50931
1509652908.7882137,Bus Driver,windowcleaning,5.568681716918945,False,3,0,0,51902
1509652909.7343845,Bus Driver,windowcleaning,6.514852523803711,False,1,0,0,52772
1509652910.7365239,Bus Driver,windowcleaning,7.516991853713989,False,2,0,0,53692
1509652911.7405057,Bus Driver,windowcleaning,8.520973682403564,False,2,0,0,55568
1509652912.7798343,Bus Driver,windowcleaning,9.560302257537842,False,2,0,0,56341
1509652913.7479906,Bus Driver,windowcleaning,10.528458595275879,False,4,0,0,57393
1509652914.7546437,Bus Driver,windowcleaning,11.535111665725708,False,1,0,0,58522
1509652915.8509507,Bus Driver,windowcleaning,12.631418704986572,False,3,0,0,59446
1509652917.780219,Bus Driver,windowcleaning,14.560687065124512,False,5,0,0,61994
1509652918.789782,Neutral,windowcleaning,15.570250034332275,False,5,0,0,63220
1509652919.8193467,Neutral,windowcleaning,16.599814653396606,False,1,0,0,64338
1509652920.8268547,Neutral,windowcleaning,17.607322692871094,False,0,0,0,65345
1509652921.8566885,Neutral,windowcleaning,18.63715648651123,False,2,0,0,66786
1509652922.840376,Neutral,windowcleaning,19.6208438873291,False,5,0,0,70195
1509652923.8462167,Neutral,windowcleaning,20.62668466567993,False,4,0,0,71378
1509652924.8493085,Neutral,windowcleaning,21.62977647781372,False,3,0,0,72539
1509652925.853598,Neutral,windowcleaning,22.634066104888916,False,2,0,0,73754
1509652926.9325287,Neutral,windowcleaning,23.7129967212677,False,3,0,0,74916
1509652927.8715146,Neutral,windowcleaning,24.65198254585266,False,5,0,0,79024
1509652928.8689332,Neutral,windowcleaning,25.64940118789673,False,5,0,0,80937
1509652929.8778787,Neutral,windowcleaning,26.65834665298462,False,5,0,0,82787
1509652931.8982005,Bus Driver,windowcleaning,28.67866849899292,False,3,0,0,84469
1509652932.8916154,Neutral,windowcleaning,29.672083377838135,False,3,0,0,85666
1509652933.9763017,Neutral,windowcleaning,30.75676965713501,False,4,0,0,88454
1509652934.9100873,Bus Driver,windowcleaning,31.690555334091187,False,4,0,0,89892
1509652935.9102178,Bus Driver,windowcleaning,32.690685749053955,False,5,0,0,91585
1509652936.9157784,Neutral,windowcleaning,33.69624638557434,False,2,0,0,93053
1509652938.00288,Bus Driver,windowcleaning,34.783348083496094,False,4,0,0,94569
1509652938.925941,Neutral,windowcleaning,35.706408977508545,False,2,0,0,97444
1509652939.9346867,Neutral,windowcleaning,36.71515464782715,False,1,0,0,98213
1509652940.9384353,Bus Driver,windowcleaning,37.71890330314636,False,1,0,0,98890
1509652941.9403777,Bus Driver,windowcleaning,38.7208456993103,False,3,0,0,99768
1509652942.9485302,Bus Driver,windowcleaning,39.7289981842041,False,0,0,0,100883
1509652943.9508517,Bus Driver,windowcleaning,40.73131966590881,False,1,0,0,103341
1509652945.9583766,Bus Driver,windowcleaning,42.73884463310242,False,4,0,0,104599
1509652946.960665,Neutral,windowcleaning,43.741132974624634,False,4,0,0,106012
1509652948.002516,Neutral,windowcleaning,44.782984018325806,False,4,0,0,106977
1509652949.0401022,Neutral,windowcleaning,45.82057023048401,False,5,0,0,108173
1509652949.9849174,Neutral,windowcleaning,46.765385389328,False,3,0,0,111539
1509652950.9892023,Neutral,windowcleaning,47.769670248031616,False,3,0,0,112610
1509652951.9921572,Neutral,windowcleaning,48.772625207901,False,2,0,0,113800
1509652953.060199,Neutral,windowcleaning,49.84066700935364,False,3,0,0,114831
1509652953.9990046,Neutral,windowcleaning,50.7794725894928,False,2,0,0,115737
1509652955.004649,Neutral,windowcleaning,51.78511691093445,False,3,0,0,118617
1509652956.094368,Neutral,windowcleaning,52.87483596801758,False,3,0,0,119754
1509652957.0209813,Neutral,windowcleaning,53.80144929885864,False,2,0,0,120846
1509652958.0226347,Neutral,windowcleaning,54.80310273170471,False,1,0,0,121911
1509652959.0275683,Neutral,windowcleaning,55.80803632736206,False,5,0,0,122937
1509652961.0353339,Neutral,windowcleaning,57.81580185890198,False,5,0,0,125452
1509652962.0910556,Neutral,windowcleaning,58.87152361869812,False,4,0,0,126956
1509652963.0537143,Neutral,windowcleaning,59.834182262420654,False,3,0,0,128012
1509652964.0813913,Neutral,jumping,0.8565349578857422,False,2,0,0,129136
1509652965.0537534,Neutral,jumping,1.8288969993591309,False,4,0,0,130392
1509652966.0585475,Neutral,jumping,2.833691120147705,False,3,0,0,133158
1509652967.1563725,Neutral,jumping,3.931516170501709,False,3,0,0,134157
1509652968.1099813,Neutral,jumping,4.885124921798706,False,1,0,0,134964
1509652969.0737813,Neutral,jumping,5.848924875259399,False,0,0,0,135635
1509652970.0774598,Neutral,jumping,6.852603435516357,False,2,0,0,138350
1509652972.1159182,Neutral,jumping,8.891061782836914,False,2,0,0,139042
1509652973.0922232,Neutral,jumping,9.867366790771484,False,1,0,0,139853
1509652974.2214284,Neutral,jumping,10.996572017669678,False,4,0,0,140676
1509652975.1400685,Neutral,jumping,11.915212154388428,False,0,0,0,142245
1509652976.1261306,Neutral,jumping,12.90127420425415,False,2,0,0,145120
1509652977.12881,Neutral,jumping,13.903953552246094,False,1,0,0,145575
1509652978.2152925,Neutral,jumping,14.99043607711792,False,4,0,0,146673
1509652979.136563,Neutral,jumping,15.911706686019897,False,1,0,0,147854
1509652980.1392703,Neutral,jumping,16.914413928985596,False,3,0,0,149338
1509652981.142256,Neutral,jumping,17.917399644851685,False,2,0,0,152119
1509652983.161321,Neutral,jumping,19.936464548110962,False,2,0,0,153573
1509652984.156866,Neutral,jumping,20.93200969696045,False,3,0,0,154676
1509652985.1599255,Neutral,jumping,21.93506908416748,False,2,0,0,156356
1509652986.2002413,Neutral,jumping,22.975384950637817,False,2,0,0,157813
1509652987.1725829,Neutral,jumping,23.947726488113403,False,3,0,0,160878
1509652988.1792052,Neutral,jumping,24.95434880256653,False,4,0,0,162131
1509652989.18756,Neutral,jumping,25.962703704833984,False,4,0,0,163564
1509652990.1853666,Neutral,jumping,26.96051025390625,False,1,0,0,165233
1509652991.193091,Neutral,jumping,27.968234539031982,False,0,0,0,169093
1509652992.1925945,Neutral,jumping,28.967738151550293,False,3,0,0,170523
1509652993.3166666,Neutral,jumping,30.09181022644043,False,3,0,0,171426
1509652994.1991358,Neutral,jumping,30.974279403686523,False,0,0,0,172203
1509652995.2028384,Neutral,jumping,31.97798204421997,False,2,0,0,173681
1509652996.2051582,Neutral,jumping,32.98030185699463,False,3,0,0,176916
1509653014.7769237,Neutral,jumping,51.552067279815674,False,0,0,0,172
1509653015.7930002,Neutral,jumping,52.56814384460449,False,4,0,0,250
1509653016.7952023,Neutral,jumping,53.570345878601074,False,2,0,0,421
1509653017.843214,Neutral,jumping,54.61835765838623,False,2,0,0,497
1509653018.8042822,Neutral,jumping,55.57942581176758,False,4,0,0,556
1509653020.8082957,Neutral,jumping,57.583439350128174,False,0,0,0,635
1509653021.8113678,Neutral,jumping,58.5865113735199,False,4,0,0,731
1509653022.8153949,Neutral,jumping,59.5905385017395,False,4,0,0,981
1509653023.8192534,Neutral,squatturnclap,0.5772843360900879,False,3,0,0,1069
1509653024.9104745,Neutral,squatturnclap,1.6685054302215576,False,4,0,0,1173
1509653025.8294833,Neutral,squatturnclap,2.5875141620635986,False,2,0,0,1293
1509653026.8269556,Neutral,squatturnclap,3.584986448287964,False,4,0,0,1419
1509653027.87895,Neutral,squatturnclap,4.636981010437012,False,2,0,0,1738
1509653030.062043,Neutral,squatturnclap,6.820073843002319,False,5,0,0,1861
1509653030.1090767,Neutral,squatturnclap,6.867107629776001,False,3,0,0,1990
1509653030.9117959,Neutral,squatturnclap,7.6698267459869385,False,0,0,0,2113
1509653032.8830574,Neutral,squatturnclap,9.641088247299194,False,4,0,0,2273
1509653033.8608034,Neutral,squatturnclap,10.618834257125854,False,4,0,0,2667
1509653034.8683095,Neutral,squatturnclap,11.626340389251709,False,3,0,0,2832
1509653035.9684455,Bus Driver,squatturnclap,12.726476430892944,False,3,0,0,3010
1509653036.890803,Bus Driver,squatturnclap,13.648833990097046,False,3,0,0,3220
1509653037.8904002,Bus Driver,squatturnclap,14.648431062698364,False,5,0,0,3463
1509653038.8943877,Neutral,squatturnclap,15.652418613433838,False,4,0,0,3993
1509653039.9034412,Neutral,squatturnclap,16.66147208213806,False,4,0,0,4214
1509653040.9063034,Bus Driver,squatturnclap,17.664334297180176,False,3,0,0,4400
1509653041.9332335,Bus Driver,squatturnclap,18.691264390945435,False,2,0,0,4562
1509653042.9552426,Bus Driver,squatturnclap,19.713273525238037,False,3,0,0,4732
1509653044.9382315,Bus Driver,squatturnclap,21.69626235961914,False,3,0,0,5136
1509653045.9383593,Neutral,squatturnclap,22.69639015197754,False,2,0,0,5314
1509653047.0322518,Neutral,squatturnclap,23.790282726287842,False,2,0,0,5477
1509653047.9836173,Neutral,squatturnclap,24.741648197174072,False,2,0,0,5634
1509653048.949423,Neutral,squatturnclap,25.707453966140747,False,1,0,0,5791
1509653049.9553938,Neutral,squatturnclap,26.713424682617188,False,2,0,0,6171
1509653050.963105,Neutral,squatturnclap,27.72113585472107,False,2,0,0,6321
1509653051.9630263,Neutral,squatturnclap,28.721057176589966,False,2,0,0,6457
1509653053.0261605,Bus Driver,squatturnclap,29.784191370010376,False,2,0,0,6593
1509653053.9730666,Bus Driver,squatturnclap,30.73109745979309,False,1,0,0,6731
1509653151.0183482,Neutral,turnclap,7.739339113235474,False,6,0,0,48795
1509653152.0253062,Neutral,turnclap,8.746297121047974,False,6,0,0,49933
1509653153.1347117,Neutral,turnclap,9.855702638626099,False,5,0,0,52630
1509653154.0411403,Bus Driver,turnclap,10.762131214141846,False,5,0,0,53720
1509653155.172902,Bus Driver,turnclap,11.893893003463745,False,5,0,0,54792
1509653156.0828602,Bus Driver,turnclap,12.803851127624512,False,5,0,0,55843
1509653157.0505805,Bus Driver,turnclap,13.771571397781372,False,3,0,0,56885
1509653159.058927,Bus Driver,turnclap,15.77991795539856,False,3,0,0,58519
1509653160.069569,Bus Driver,turnclap,16.790560007095337,False,3,0,0,59299
1509653161.0709698,Bus Driver,turnclap,17.79196071624756,False,4,0,0,60108
1509653162.083937,Bus Driver,turnclap,18.804927825927734,False,5,0,0,60861
1509653163.1841536,Bus Driver,turnclap,19.905144453048706,False,2,0,0,61632
1509653164.0770786,Neutral,turnclap,20.7980694770813,False,1,0,0,63392
1509653165.0773857,Neutral,turnclap,21.79837656021118,False,2,0,0,64077
1509653166.0882936,Neutral,turnclap,22.809284448623657,False,4,0,0,64829
1509653167.1501987,Neutral,turnclap,23.8711895942688,False,4,0,0,65666
1509653168.116267,Neutral,turnclap,24.837257862091064,False,2,0,0,66413
1509653170.0902796,Neutral,turnclap,26.811270475387573,False,2,0,0,68021
1509653171.0948386,Bus Driver,turnclap,27.815829515457153,False,2,0,0,68618
1509653172.176961,Bus Driver,turnclap,28.89795184135437,False,2,0,0,69213
1509653173.16586,Bus Driver,turnclap,29.886850833892822,False,4,0,0,69901
1509653174.208362,Front & Back,turnclap,30.92935299873352,False,0,0,0,70590
1509653175.1312785,Bus Driver,turnclap,31.852269411087036,False,2,0,0,72067
1509653176.1386712,Neutral,turnclap,32.85966205596924,False,4,0,0,72755
1509653177.1459715,Neutral,turnclap,33.86696243286133,False,4,0,0,73468
1509653178.2517602,Neutral,turnclap,34.97275114059448,False,4,0,0,74116
1509653179.1592078,Neutral,turnclap,35.88019871711731,False,1,0,0,74954
1509653180.1632924,Neutral,turnclap,36.88428330421448,False,1,0,0,75987
1509653181.1818554,Neutral,turnclap,37.902846336364746,False,5,0,0,76674
1509653182.193884,Neutral,turnclap,38.914874792099,False,5,0,0,77899
1509653184.2013905,Neutral,turnclap,40.92238140106201,False,5,0,0,79115
1509653185.2723815,Neutral,turnclap,41.993372440338135,False,5,0,0,80365
1509653186.2094843,Bus Driver,turnclap,42.93047523498535,False,5,0,0,82889
1509653187.2104514,Neutral,turnclap,43.93144226074219,False,3,0,0,83755
1509653188.2152581,Neutral,turnclap,44.936249017715454,False,5,0,0,84622
1509653189.2196348,Bus Driver,turnclap,45.94062566757202,False,5,0,0,85944
1509653190.2220988,Neutral,turnclap,46.943089723587036,False,5,0,0,87240
1509653191.224364,Neutral,turnclap,47.94535493850708,False,5,0,0,89463
1509653192.2279363,Bus Driver,turnclap,48.94892716407776,False,3,0,0,90306
